year,price,mileage,tax,mpg,engineSize,trns_Manual,trns_Semi-Auto,fuel_Hybrid,fuel_Petrol
2017,17875,49524,30,56.5,1.4,False,True,False,True
2018,22225,37377,145,62.8,2.0,False,True,False,False
2017,19700,24256,145,50.4,2.0,False,True,False,True
2017,17575,49095,30,67.3,2.0,True,False,False,False
2018,26800,16523,145,40.4,2.0,False,True,False,True
2016,16995,29985,145,51.4,2.0,False,False,False,False
2013,8399,23954,125,53.3,1.4,True,False,False,True
2017,18050,26592,20,68.9,2.0,True,False,False,False
2018,22500,23251,145,64.2,2.0,True,False,False,False
2017,15175,35253,20,67.3,2.0,True,False,False,False
2018,24300,25120,145,47.1,2.0,True,False,False,True
2018,21250,27427,145,67.3,2.0,True,False,False,False
2014,10495,54713,125,58.9,2.0,False,True,False,False
2014,21995,49875,260,41.5,3.0,False,True,False,False
2016,21350,25257,200,47.1,2.0,False,True,False,False
2016,15375,32962,125,60.1,2.0,True,False,False,False
2017,16000,57332,30,61.4,1.6,True,False,False,False
2017,15950,41830,20,70.6,2.0,True,False,False,False
2018,19575,7919,145,52.3,1.4,True,False,False,True
2018,27175,22625,145,40.4,2.0,False,True,False,True
2018,33075,37923,145,48.7,3.0,False,True,False,False
2016,10275,69037,20,68.9,2.0,True,False,False,False
2018,18750,16001,145,52.3,1.4,True,False,False,True
2018,22400,22936,145,52.3,1.4,False,True,False,True
2018,31050,17671,145,36.7,3.0,False,True,False,True
2016,17350,7908,145,47.1,1.8,True,False,False,True
2017,22950,30195,145,54.3,3.0,False,False,False,False
2013,8995,39761,125,53.3,1.4,True,False,False,True
2018,19760,9899,145,50.4,1.4,True,False,False,True
2017,11499,25423,0,67.3,1.0,True,False,False,True
2017,22991,25624,145,44.1,2.0,False,True,False,True
2017,35991,25284,325,29.4,4.0,False,True,False,True
2016,12495,11180,30,55.4,1.4,True,False,False,True
2018,13199,27264,145,64.2,1.0,False,False,False,True
2018,24000,26618,150,57.6,2.0,False,True,False,False
2017,23575,45380,145,43.5,2.0,False,True,False,True
2019,24975,17912,145,40.4,2.0,False,True,False,True
2017,13350,47900,20,60.1,1.4,True,False,False,True
2017,18050,33268,30,56.5,1.4,False,True,False,True
2016,32750,41638,200,47.9,3.0,False,True,False,False
2016,12400,36149,0,74.3,1.6,True,False,False,False
2018,25775,28210,145,50.4,2.0,False,True,False,True
2018,17300,24140,145,52.3,1.4,True,False,False,True
2017,20990,28000,145,56.5,2.0,False,True,False,False
2020,33888,905,145,34.9,2.0,True,False,False,True
2017,26500,14500,150,40.9,2.0,False,True,False,True
2018,34500,12640,150,50.4,3.0,False,True,False,False
2015,13450,42214,30,58.9,1.4,False,True,False,True
2018,17300,14017,150,51.4,1.4,True,False,False,True
2018,14750,11066,150,57.7,1.4,True,False,False,True
2018,27850,8874,150,36.7,3.0,False,True,False,True
2016,15399,22501,30,57.6,1.4,True,False,False,True
2019,34000,2000,145,39.2,3.0,False,True,False,False
2017,22500,35772,145,60.1,3.0,False,True,False,False
2017,13550,35412,125,53.3,1.4,True,False,False,True
2018,21600,23171,145,67.3,2.0,True,False,False,False
2017,13700,32618,20,67.3,2.0,True,False,False,False
2017,13875,26709,20,70.6,1.6,True,False,False,False
2017,25400,24592,145,52.3,3.0,False,True,False,False
2017,19300,20814,145,54.3,1.4,False,True,False,True
2019,22990,2405,145,44.1,1.0,False,False,False,True
2020,18500,2500,145,48.7,1.0,True,False,False,True
2020,30990,476,150,40.4,1.5,False,True,False,True
2020,29990,8215,145,34.5,2.0,False,True,False,True
2018,23000,15412,150,47.9,1.4,False,True,False,True
2017,20500,7431,150,68.9,2.0,True,False,False,False
2015,22750,27390,240,37.7,2.0,False,True,False,True
2017,20500,49626,150,61.4,2.0,False,True,False,False
2016,14500,23844,20,68.9,1.6,True,False,False,False
2017,16575,14912,145,52.3,1.4,True,False,False,True
2017,20875,12650,145,54.3,1.5,True,False,False,True
2016,18725,22677,30,67.3,2.0,True,False,False,False
2017,17190,41000,30,53.3,2.0,False,True,False,True
2020,18500,641,145,48.7,1.0,True,False,False,True
2020,35990,3309,145,38.2,2.0,False,True,False,False
2020,31990,2649,145,31.4,2.0,False,True,False,True
2020,30990,9985,145,31.4,2.0,False,True,False,True
2019,29990,10000,145,50.4,2.0,False,False,False,False
2019,23888,2544,145,42.2,1.5,False,False,False,True
2019,26990,1475,145,39.8,2.0,False,True,False,True
2019,29990,3918,145,47.9,2.0,False,False,False,False
2017,19990,26821,145,47.9,1.4,False,True,False,True
2019,32888,6022,145,32.1,2.0,False,True,False,True
2019,49990,3062,145,33.6,3.0,False,True,False,False
2017,23475,27524,160,43.5,2.0,False,True,False,True
2018,24000,26376,145,47.1,2.0,True,False,False,True
2016,13800,41298,20,60.1,1.4,True,False,False,True
2016,16125,20912,30,56.5,1.4,True,False,False,True
2017,12200,18054,30,57.6,1.4,True,False,False,True
2017,12250,38239,20,70.6,1.6,True,False,False,False
2018,19150,15937,145,53.3,1.5,True,False,False,True
2016,20700,32268,200,47.1,2.0,False,True,False,False
2016,13350,6828,0,67.3,1.0,True,False,False,True
2016,18575,53893,160,50.4,2.0,False,True,False,False
2016,12800,21771,20,62.8,1.0,True,False,False,True
2019,27990,6045,145,32.5,2.0,False,True,False,True
2019,24990,2721,145,42.8,2.0,True,False,False,False
2019,35990,8186,145,32.1,2.0,False,True,False,True
2017,14990,24964,20,60.1,1.4,True,False,False,True
2017,19990,31191,145,58.9,2.0,True,False,False,False
2017,20990,20630,145,57.7,2.0,False,True,False,False
2019,21990,3424,145,44.8,1.5,False,True,False,True
2020,19490,4000,150,47.9,1.0,True,False,False,True
2020,21840,315,150,44.8,1.5,False,True,False,True
2020,18500,500,150,49.6,1.0,True,False,False,True
2020,30990,500,150,40.4,1.5,False,True,False,True
2020,25888,4000,145,42.2,1.5,False,True,False,True
2020,23888,4000,145,43.5,1.5,True,False,False,True
2020,25888,4000,145,42.2,1.5,False,True,False,True
2017,14790,16023,145,60.1,1.4,True,False,False,True
2016,15990,46778,30,62.8,2.0,True,False,False,False
2018,12475,20560,145,67.3,1.0,True,False,False,True
2018,15300,13741,145,67.3,1.0,True,False,False,True
2016,12650,32137,0,80.7,1.6,True,False,False,False
2017,24725,51249,235,37.7,3.0,False,True,False,True
2018,14175,16680,145,62.8,1.0,True,False,False,True
2017,12425,50598,125,53.3,1.4,True,False,False,True
2020,30990,1000,150,40.4,1.5,False,True,False,True
2019,17996,14739,150,51.4,1.6,True,False,False,False
2019,18000,7030,150,47.1,1.0,True,False,False,True
2018,25490,9300,150,45.6,1.4,False,True,False,True
2017,20690,17787,150,53.3,2.0,False,True,False,False
2016,24000,26300,205,40.9,2.0,False,True,False,True
2020,37444,4000,145,32.1,2.0,False,True,False,True
2020,25888,4000,145,42.2,1.5,False,True,False,True
2020,26888,4000,145,40.9,1.5,True,False,False,True
2019,32444,4000,145,31.4,2.0,False,True,False,True
2019,21840,3215,145,44.8,1.5,False,True,False,True
2019,26990,4000,145,39.2,1.5,False,True,False,True
2019,31990,7138,145,34.9,2.0,True,False,False,True
2018,21890,10152,145,47.9,2.0,False,True,False,True
2018,41990,16416,145,33.2,3.0,False,True,False,False
2014,15990,26000,30,62.8,2.0,True,False,False,False
2017,9790,50095,0,76.3,1.6,True,False,False,False
2017,16990,39120,125,51.4,1.4,True,False,False,True
2018,19490,30319,145,56.5,1.5,False,True,False,True
2019,21440,14686,145,42.2,1.5,False,True,False,True
2019,29890,9455,145,31.7,2.0,False,True,False,True
2019,21490,14090,145,42.2,1.5,False,True,False,True
2019,21490,14583,145,42.2,1.5,False,True,False,True
2019,20990,14488,145,42.2,1.5,False,True,False,True
2016,28990,65019,200,47.9,3.0,False,True,False,False
2019,30950,50,145,34.9,2.0,False,True,False,True
2016,49950,22500,325,29.4,4.0,False,True,False,True
2018,37750,3027,145,40.4,3.0,False,True,False,False
2019,28950,6793,145,38.2,1.5,False,True,False,True
2018,20990,11500,145,56.5,1.5,False,True,False,True
2017,18000,32523,145,56.5,1.4,False,True,False,True
2019,23888,4165,145,42.2,1.5,False,True,False,True
2020,25888,1551,145,42.2,1.5,False,True,False,True
2020,19790,5080,145,47.9,1.0,True,False,False,True
2020,27880,3273,145,44.1,1.5,False,True,False,True
2020,23888,4000,145,43.5,1.5,True,False,False,True
2019,27444,2363,145,40.4,2.0,False,True,False,True
2019,26500,1799,145,44.8,1.0,False,True,False,True
2019,28888,3404,145,33.2,2.0,False,True,False,True
2019,32490,4838,145,38.2,2.0,False,False,False,False
2019,36444,10897,145,47.9,2.0,False,True,False,False
2019,19990,942,145,47.1,1.0,True,False,False,True
2018,53990,16753,145,39.2,4.0,False,True,False,False
2019,22990,10229,145,40.9,1.5,False,True,False,True
2019,34990,60,145,38.2,2.0,False,True,False,False
2017,13990,20026,20,61.4,1.4,True,False,False,True
2017,16440,25227,145,50.4,2.0,True,False,False,True
2019,42888,1000,145,40.4,3.0,False,True,False,False
2019,31950,150,145,47.9,2.0,False,True,False,False
2019,44950,8000,150,35.8,3.0,False,True,False,False
2016,17000,19860,145,47.1,1.8,True,False,False,True
2016,18100,42089,200,48.7,2.0,True,False,False,False
2015,46465,19963,325,29.4,4.0,False,False,False,True
2016,14875,29897,125,50.4,1.4,True,False,False,True
2019,39990,5243,145,40.9,3.0,False,False,False,False
2019,22440,7178,145,42.2,1.0,True,False,False,True
2019,22990,7470,145,40.4,2.0,False,True,False,True
2019,35990,9805,145,38.2,2.0,False,True,False,False
2019,33990,4327,145,38.2,2.0,False,True,False,False
2019,47990,2999,145,35.8,3.0,False,True,False,False
2015,14990,39522,20,60.1,1.4,True,False,False,True
2019,52950,4750,145,32.8,3.0,False,True,False,False
2019,25450,4750,145,45.6,2.0,False,True,False,False
2019,21450,2800,145,51.4,1.6,True,False,False,False
2016,21999,30675,30,61.4,3.0,False,True,False,False
2019,21999,2250,145,46.3,1.5,True,False,False,True
2019,26450,4750,145,39.8,2.0,False,True,False,True
2019,25750,6445,145,40.9,1.5,False,True,False,True
2019,22950,6540,145,53.3,1.6,False,True,False,False
2015,16950,45950,160,44.1,2.0,False,True,False,True
2019,23950,3670,145,51.4,2.0,False,True,False,False
2019,37950,7968,145,38.7,3.0,False,True,False,False
2019,19750,4750,145,53.3,1.6,True,False,False,False
2019,23750,4750,145,51.4,2.0,False,True,False,False
2019,30350,4750,145,39.2,2.0,False,True,False,False
2018,42950,13520,145,33.2,3.0,False,True,False,False
2019,33950,4750,145,31.7,2.0,False,True,False,True
2016,17950,31925,125,48.7,2.0,False,True,False,True
2016,31450,37120,200,47.9,3.0,False,True,False,False
2013,13950,34925,200,47.9,2.0,False,True,False,False
2019,55750,4750,145,32.8,3.0,False,True,False,False
2019,29950,4750,145,33.2,2.0,False,True,False,True
2020,23950,4750,145,44.8,1.5,True,False,False,True
2020,29950,4750,145,48.7,2.0,False,True,False,False
2018,15100,22018,145,67.3,2.0,True,False,False,False
2018,18100,14015,145,50.4,2.0,True,False,False,True
2018,56950,5850,145,39.2,4.0,False,True,False,False
2016,16950,31025,30,61.4,2.0,True,False,False,False
2019,36750,3339,145,34.5,2.0,False,True,False,True
2018,56950,15425,145,39.2,4.0,False,True,False,False
2019,34950,4706,145,38.2,2.0,False,True,False,False
2018,22450,5230,145,49.6,1.4,True,False,False,True
2015,17797,35117,160,50.4,2.0,False,True,False,False
2019,33997,9400,145,52.3,3.0,False,False,False,False
2019,22897,6125,145,52.3,1.6,False,False,False,False
2016,13950,25480,30,58.9,1.4,False,True,False,True
2019,51750,6000,145,32.8,3.0,False,True,False,False
2018,20500,6734,145,46.3,1.6,False,False,False,False
2016,10900,29660,20,70.6,1.6,True,False,False,False
2016,20000,39015,205,47.1,2.0,False,True,False,False
2016,10900,30539,30,57.6,1.4,True,False,False,True
2019,29950,5200,145,37.7,2.0,False,True,False,True
2015,10280,27434,20,68.9,2.0,True,False,False,False
2016,15697,31139,20,68.9,2.0,True,False,False,False
2015,9547,69134,20,67.3,2.0,True,False,False,False
2019,28950,4750,145,50.4,2.0,False,True,False,False
2019,29750,7000,145,33.2,2.0,False,True,False,True
2019,27750,4750,145,40.9,1.5,True,False,False,True
2017,22999,23250,145,53.3,2.0,False,True,False,False
2017,25999,21350,160,43.5,2.0,False,True,False,True
2017,32999,18699,145,38.2,3.0,False,True,False,True
2019,24199,4035,145,50.4,2.0,False,False,False,False
2019,28599,3517,145,47.1,2.0,False,False,False,False
2019,35399,10727,145,39.2,3.0,False,False,False,False
2019,26697,2466,145,46.3,2.0,False,False,False,False
2019,22599,6600,145,51.4,1.6,True,False,False,False
2019,22899,9800,145,51.4,1.6,True,False,False,False
2019,23997,3145,145,46.3,1.6,True,False,False,False
2016,18750,27490,145,47.9,1.4,False,True,False,True
2019,42750,1500,145,31.4,3.0,False,True,False,True
2019,24950,3300,145,50.4,2.0,False,True,False,False
2019,28950,4443,145,38.2,1.5,False,True,False,True
2019,31450,5450,145,34.9,2.0,False,True,False,True
2019,36450,5535,145,39.2,3.0,False,True,False,False
2019,34950,4800,145,30.7,2.0,False,False,False,True
2019,43950,4293,145,39.8,3.0,False,True,False,False
2019,25750,4750,145,40.9,1.5,True,False,False,True
2019,29750,4750,145,47.1,2.0,False,True,False,False
2019,19950,10000,145,49.6,1.6,True,False,False,False
2019,30995,4750,145,39.2,2.0,False,True,False,False
2019,25750,4750,145,40.9,1.5,True,False,False,True
2019,28950,4750,145,51.4,2.0,False,True,False,False
2019,44750,500,145,40.9,3.0,False,True,False,False
2017,31900,31995,150,37.7,3.0,False,True,False,True
2017,22900,46295,205,40.4,2.0,True,False,False,True
2015,20900,32600,205,40.9,2.0,False,True,False,True
2018,53999,21100,150,39.2,4.0,False,True,False,False
2016,19999,37450,125,58.9,3.0,False,True,False,False
2017,19999,30850,150,47.9,1.4,False,True,False,True
2015,18899,69150,205,40.4,2.0,False,True,False,True
2019,45499,150,145,38.2,3.0,False,False,False,False
2019,27699,1773,145,39.8,1.5,True,False,False,True
2018,34999,16850,150,50.4,3.0,False,True,False,False
2017,37900,22100,150,47.9,3.0,False,True,False,False
2016,15990,66475,30,61.4,3.0,False,True,False,False
2017,13990,40075,150,51.4,1.4,True,False,False,True
2020,32799,3500,145,32.5,2.0,False,True,False,True
2020,30299,1959,145,51.4,2.0,False,True,False,False
2017,14199,59300,0,74.3,2.0,True,False,False,False
2019,26900,100,145,51.4,1.6,True,False,False,False
2019,31399,2500,145,47.1,2.0,False,False,False,False
2014,18799,33650,260,36.7,2.0,False,True,False,True
2016,19999,41100,145,47.1,1.8,True,False,False,True
2016,20999,46200,160,43.5,2.0,False,True,False,True
2016,26999,18850,200,47.1,2.0,False,True,False,False
2018,34999,16120,145,38.7,3.0,False,True,False,True
2020,23229,1850,145,44.8,1.5,True,False,False,True
2018,36900,19250,150,47.9,3.0,False,True,False,False
2016,23900,57200,165,52.3,3.0,False,True,False,False
2016,22900,30450,30,61.4,3.0,False,True,False,False
2019,19999,9250,145,49.6,1.6,True,False,False,False
2015,28397,63579,200,47.9,3.0,False,False,False,False
2017,17997,10950,145,51.4,1.4,True,False,False,True
2018,34399,11300,145,50.4,3.0,False,False,False,False
2019,40399,6005,145,30.1,2.5,False,False,False,True
2019,30299,3032,145,40.9,2.0,True,False,False,False
2016,17990,43200,150,47.9,1.4,False,True,False,True
2016,18790,66775,150,53.3,3.0,False,True,False,False
2018,16999,16911,150,51.4,1.0,True,False,False,True
2016,10999,30000,0,76.3,1.6,True,False,False,False
2016,11499,33000,0,67.3,1.0,True,False,False,True
2016,15997,20792,145,47.9,1.4,False,True,False,True
2016,17599,22245,125,52.3,1.4,True,False,False,True
2016,20699,49800,145,53.3,3.0,False,True,False,False
2019,55990,5050,145,44.1,3.0,False,True,False,False
2016,17500,19588,125,58.9,2.0,False,True,False,False
2016,13650,25000,30,55.4,1.4,True,False,False,True
2019,32990,1983,150,34.0,2.0,False,True,False,True
2017,38799,20770,145,34.0,3.0,False,True,False,True
2019,37900,5200,145,39.2,2.0,False,True,False,False
2016,14599,46900,125,50.4,2.0,True,False,False,True
2017,23199,22975,145,54.3,1.4,False,True,False,True
2017,20999,14980,30,64.2,2.0,True,False,False,False
2015,15199,35300,125,57.6,2.0,False,True,False,False
2017,27999,24450,145,51.4,1.4,False,True,False,True
2016,20899,10750,30,64.2,2.0,True,False,False,False
2016,14937,28150,30,56.5,1.4,True,False,False,True
2016,14990,76968,30,61.4,2.0,False,True,False,False
2016,16490,38035,145,47.9,1.4,False,True,False,True
2015,14990,58549,145,47.9,1.4,False,True,False,True
2017,11600,64107,20,70.6,2.0,True,False,False,False
2019,18425,5035,145,49.6,1.6,True,False,False,False
2018,26750,21243,145,43.5,2.0,False,True,False,True
2019,29799,2550,145,42.8,2.0,True,False,False,False
2019,27399,2415,145,40.9,1.5,True,False,False,True
2019,29299,1765,145,39.8,1.5,True,False,False,True
2019,26299,2529,145,50.4,2.0,False,False,False,False
2019,26299,4231,145,50.4,2.0,False,False,False,False
2019,22299,11878,145,53.3,1.6,False,False,False,False
2019,19599,8825,145,52.3,1.6,False,False,False,False
2019,35399,9600,145,39.8,3.0,False,False,False,False
2019,18500,6455,150,47.9,1.0,True,False,False,True
2015,15000,40092,20,60.1,1.4,False,True,False,True
2016,13990,44830,20,70.6,2.0,True,False,False,False
2020,18990,4000,150,49.6,1.0,True,False,False,True
2020,21840,4000,150,44.8,1.5,False,True,False,True
2017,17990,18000,150,52.3,1.4,True,False,False,True
2017,24999,28300,145,53.3,2.0,False,True,False,True
2016,14897,29999,30,56.5,1.4,True,False,False,True
2017,24999,32000,145,57.6,2.0,False,True,False,False
2019,29999,8250,145,38.2,1.5,False,True,False,True
2019,23999,13450,145,42.2,1.5,False,True,False,True
2016,17999,50450,30,60.1,1.4,True,False,False,True
2017,19999,47750,30,61.4,1.6,True,False,False,False
2019,24000,4846,145,43.5,1.5,True,False,False,True
2019,24750,3659,145,42.2,1.5,False,True,False,True
2015,14500,39522,20,60.1,1.4,True,False,False,True
2015,16490,45521,160,51.4,2.0,False,True,False,False
2016,14490,66716,145,55.4,2.0,False,False,False,False
2016,17490,52121,30,61.4,2.0,False,True,False,False
2016,14990,68148,30,67.3,2.0,False,False,False,False
2015,15000,44523,160,50.4,2.0,False,True,False,False
2016,18000,23275,145,52.3,2.0,True,False,False,False
2016,13490,57572,30,61.4,2.0,True,False,False,False
2019,30000,4195,145,38.7,2.0,False,True,False,False
2017,47000,45000,145,39.2,4.0,False,True,False,False
2017,17750,26000,145,61.4,1.6,True,False,False,False
2016,16050,46899,30,62.8,2.0,False,True,False,False
2017,27500,33031,235,37.7,3.0,False,True,False,True
2017,14550,17372,20,70.6,1.6,True,False,False,False
2018,15900,13749,145,53.3,1.4,True,False,False,True
2016,17525,26020,30,62.8,2.0,False,True,False,False
2017,16875,23698,30,58.9,1.4,True,False,False,True
2016,15075,42357,125,58.9,2.0,False,True,False,False
2018,19500,13000,145,53.3,1.0,True,False,False,True
